planet_name,host_star,discovery_method,discovery_year,orbital_period_days,planet_mass_earth,planet_radius_earth,equilibrium_temp_k,distance_parsecs,in_habitable_zone
K2-384 b,K2-384,Transit,2022.0,2.231527,,1.076,,82.6603,False
K2-396 c,K2-396,Transit,2022.0,25.76051,,3.124,,274.864,False
HD 73583 b,HD 73583,Transit,2022.0,6.398042,10.2,2.79,714.0,31.5666,False
HD 73583 c,HD 73583,Transit,2022.0,18.87974,9.7,2.39,498.0,31.5666,False
TOI-1670 b,TOI-1670,Transit,2022.0,10.98462,41.31769291,2.06,1062.0,168.067,False
TOI-1670 c,TOI-1670,Transit,2022.0,40.74976,200.23189641,11.06326395,684.0,168.067,False
HD 191939 e,HD 191939,Radial Velocity,2022.0,101.12,112.2,,390.0,53.6089,False
TOI-2236 b,TOI-2236,Transit,2022.0,3.5315902,502.16888306,14.36991326,1688.0,355.59,False
TOI-2421 b,TOI-2421,Transit,2022.0,4.3474032,105.83685953,10.36830715,1534.0,327.927,False
TOI-2545 b,TOI-2545,Transit,2022.0,7.994037,,2.75,,107.118,False
TOI-2567 b,TOI-2567,Transit,2022.0,5.983944,63.88350981,10.92875618,1352.0,504.775,False
TOI-2570 b,TOI-2570,Transit,2022.0,2.9887615,260.61929374,13.64132951,1431.0,361.857,False
TOI-1820 b,TOI-1820,Transit,2022.0,4.860674,731.0053361,12.778238,1375.0,248.504,False
TOI-2025 b,TOI-2025,Transit,2022.0,8.8720982,1144.1822652,11.89272852,1166.0,335.985,False
TOI-2048 b,TOI-2048,Transit,2022.0,13.79019,,2.61,,116.567,False
TOI-1452 b,TOI-1452,Transit,2022.0,11.06201,4.82,1.672,326.0,30.5212,False
TOI-1468 c,TOI-1468,Transit,2022.0,15.532477,4.1,2.126,338.1,24.7399,False
TOI-1468 b,TOI-1468,Transit,2022.0,1.8805201,3.04,1.401,683.5,24.7399,False
TOI-1695 b,TOI-1695,Transit,2022.0,3.1342791,6.36,1.9,698.0,45.1309,False
TOI-969 b,TOI-969,Transit,2022.0,1.8237305,9.1,2.765,941.0,77.2554,False
HD 109833 b,HD 109833,Transit,2022.0,9.188526,,2.888,,79.5561,False
HD 109833 c,HD 109833,Transit,2022.0,13.900148,,2.59,,79.5561,False
TOI-1136 d,TOI-1136,Transit,2022.0,12.5199,8.35,,843.0,84.5362,False
TOI-1136 c,TOI-1136,Transit,2022.0,6.2574,6.32,,1062.0,84.5362,False
TOI-1136 f,TOI-1136,Transit,2022.0,26.321,9.7,,658.0,84.5362,False
TOI-1136 e,TOI-1136,Transit,2022.0,18.801,6.07,,737.0,84.5362,False
HD 56414 b,HD 56414,Transit,2022.0,29.04992,,3.71,1133.0,272.217,False
TOI-1238 c,TOI-1238,Transit,2022.0,3.294736,8.32,2.11,695.0,70.7145,False
TOI-1238 b,TOI-1238,Transit,2022.0,0.764597,3.76,1.21,1133.0,70.7145,False
TOI-1288 b,TOI-1288,Transit,2022.0,2.6998279,44.1,4.96846551,1203.44,114.865,False
GJ 3090 b,GJ 3090,Transit,2022.0,2.85310198,4.52,2.18,723.0,22.4751,False
HD 18599 b,HD 18599,Transit,2022.0,4.1374354,24.1,2.6,,38.5653,False
TOI-277 b,TOI-277,Transit,2022.0,3.994,,2.65,,64.6692,False
TOI-411 c,HD 22946,Transit,2022.0,9.573083,9.72,2.328,931.0,62.7792,False
TOI-411 b,HD 22946,Transit,2022.0,4.040295,13.71,1.362,1241.0,62.7792,False
TOI-712 b,TOI-712,Transit,2022.0,9.531361,,2.049,650.0,58.6212,False
TOI-712 c,TOI-712,Transit,2022.0,51.69906,,2.701,369.9,58.6212,False
TOI-712 d,TOI-712,Transit,2022.0,84.8396,,2.474,313.6,58.6212,False
HD 191939 f,HD 191939,Radial Velocity,2022.0,2898.0,915.34581216,,,53.6089,False
OGLE-2014-BLG-0319L b,OGLE-2014-BLG-0319L,Microlensing,2022.0,,181.16219199,,,7730.0,False
TOI-1227 b,TOI-1227,Transit,2022.0,27.36397,,9.57246952,,100.641,False
AB Aur b,AB Aur,Imaging,2022.0,,2860.455663,,,162.127,False
TOI-620 b,TOI-620,Transit,2022.0,5.0988179,,3.76,603.6,33.0231,False
GJ 514 b,GJ 514,Radial Velocity,2022.0,140.43,5.2,,202.0,7.61778,True
Kepler-451 c,2MASS J19383260+4603591,Eclipse Timing Variations,2022.0,1460.0,511.70373527,,,396.332,False
Kepler-451 d,2MASS J19383260+4603591,Eclipse Timing Variations,2022.0,43.0,559.37799632,,,396.332,False
pi Men d,HD 39091,Radial Velocity,2022.0,124.64,13.38,,,18.2702,False
TYC 2187-512-1 b,TYC 2187-512-1,Radial Velocity,2022.0,691.9,104.88337431,,,15.4744,False
TOI-1246 b,TOI-1246,Transit,2022.0,4.30744,8.1,3.01,955.0,169.422,False
TOI-1246 c,TOI-1246,Transit,2022.0,5.904137,9.1,2.45109846,862.49,169.422,False
TOI-1246 d,TOI-1246,Transit,2022.0,18.654874,5.4,3.43139739,587.77,169.422,False
TOI-1246 e,TOI-1246,Transit,2022.0,37.92548,14.5,3.5141875,463.98,169.422,False
TOI-1696 b,TOI-1696,Transit,2022.0,2.500311,48.8,3.09,489.0,64.9172,False
TOI-2136 b,TOI-2136,Transit,2022.0,7.851928,6.37,2.19,395.0,33.3631,False
HIP 94235 b,HIP 94235,Transit,2022.0,7.713057,379.0,3.0,1060.0,58.5146,False
TOI-1710 b,TOI-1710,Transit,2022.0,24.283377,22.4,5.20315158,602.99,81.2271,False
HD 103891 b,HD 103891,Radial Velocity,2022.0,1919.0,457.67290608,,,55.5213,False
HD 105779 b,HD 105779,Radial Velocity,2022.0,2412.0,203.41018048,,,55.2411,False
TOI-500 c,TOI-500,Radial Velocity,2022.0,6.6356,5.03,,,47.3924,False
TOI-500 d,TOI-500,Radial Velocity,2022.0,26.233,33.12,,,47.3924,False
TOI-500 e,TOI-500,Radial Velocity,2022.0,61.3,15.05,,,47.3924,False
TOI-1181 b,TOI-1181,Transit,2022.0,2.103189,374.71969185,17.02644168,,302.819,False
TOI-1516 b,TOI-1516,Transit,2022.0,2.056014,1004.33776612,15.24421375,,247.054,False
TOI-2046 b,TOI-2046,Transit,2022.0,1.4971842,731.0053361,16.14093221,,289.668,False
WASP-132 c,WASP-132,Transit,2022.0,1.01153624,6.26,1.841,1329.0,122.91,False
Kepler-1656 c,Kepler-1656,Radial Velocity,2022.0,1919.0,126.4,,,185.875,False
Gaia-1 b,Gaia-1,Transit,2022.0,3.052524,533.95172376,13.77583728,,363.66,False
Gaia-2 b,Gaia-2,Transit,2022.0,3.6915224,259.66580852,14.81827249,,209.229,False
TOI-1107 b,TOI-1107,Transit,2022.0,4.0782387,1064.72516345,14.57167491,1728.0,281.314,False
Ross 508 b,Ross 508,Radial Velocity,2022.0,10.77,4.0,,,11.2103,False
HD 83443 c,HD 83443,Radial Velocity,2022.0,8241.0,476.7426105,,,40.8991,False
HIP 948 b,HIP 948,Radial Velocity,2022.0,24955.45756,6547.2651842,,,34.8523,False
OGLE-2019-BLG-1470L AB c,OGLE-2019-BLG-1470L A,Microlensing,2022.0,,699.2224954,,,5900.0,False
HD 184010 b,HD 184010,Radial Velocity,2022.0,286.6,98.52680617,,,60.7993,False
HD 184010 c,HD 184010,Radial Velocity,2022.0,484.3,95.3485221,,,60.7993,False
HD 184010 d,HD 184010,Radial Velocity,2022.0,836.4,143.02278315,,,60.7993,False
KIC 3526061 b,KIC 3526061,Radial Velocity,2022.0,3552.0,5768.58558705,,,401.229,False
NGTS-21 b,NGTS-21,Transit,2022.0,1.5433897,750.07504052,14.90794433,1357.0,592.891,False
KMT-2021-BLG-1898L b,KMT-2021-BLG-1898L,Microlensing,2022.0,,232.01473711,,,6900.0,False
HD 3167 e,HD 3167,Radial Velocity,2022.0,96.63,8.41,,,47.2899,False
HD 23472 f,HD 23472,Transit,2022.0,12.1621839,0.77,1.137,630.0,39.0341,False
HD 23472 d,HD 23472,Transit,2022.0,3.97664,0.55,0.75,909.0,39.0341,False
HD 23472 e,HD 23472,Transit,2022.0,7.90754,0.72,0.818,723.0,39.0341,False
TOI-1260 d,TOI-1260,Transit,2022.0,16.608164,11.84,3.12,499.0,73.5977,False
OGLE-2019-BLG-0362L b,OGLE-2019-BLG-0362L,Microlensing,2022.0,,1036.12060682,,,5830.0,False
KMT-2021-BLG-0171L b,KMT-2021-BLG-0171L,Microlensing,2022.0,,11.2,,,4600.0,False
KMT-2021-BLG-1689L b,KMT-2021-BLG-1689L,Microlensing,2022.0,,46.0,,,7200.0,False
GJ 896 A b,GJ 896 A,Astrometry,2022.0,284.39,718.29219982,,,6.26022,False
LP 890-9 c,LP 890-9,Transit,2022.0,8.457463,25.3,1.367,272.0,32.4298,True
HD 105618 b,HD 105618,Radial Velocity,2022.0,10.02245,25.42627256,,,70.0837,False
HD 105618 c,HD 105618,Radial Velocity,2022.0,77114.07158,8419.59232984,,,70.0837,False
HD 109988 b,HD 109988,Radial Velocity,2022.0,17132.15854,6935.33366915,,,42.5279,False
HD 110537 b,HD 110537,Radial Velocity,2022.0,24469.67342,8612.83200129,,,45.0858,False
HD 11112 b,HD 11112,Radial Velocity,2022.0,17244.90764,2598.56505563,,,44.3804,False
HD 111232 c,HD 111232,Radial Velocity,2022.0,26472.44623,5740.93451564,,,28.9571,False
HD 11343 c,HIP 8541,Radial Velocity,2022.0,228.53731,255.53403923,,,155.121,False
HD 11505 b,HD 11505,Radial Velocity,2022.0,32669.22247,2510.52658689,,,38.9679,False
HD 11506 d,HD 11506,Radial Velocity,2022.0,26500.0,4068.2036096,,,51.261,False
HD 122562 c,HD 122562,Radial Velocity,2022.0,84.96276,73.10053361,,,53.2528,False
HD 125271 b,HD 125271,Radial Velocity,2022.0,14901.99295,3465.60094993,,,39.3466,False
HD 127506 b,HD 127506,Radial Velocity,2022.0,65.78395,27.333243,,,22.5279,False
HD 135872 b,HD 135872,Radial Velocity,2022.0,2422.32597,1744.56012602,,,82.4251,False
HD 136118 b,HD 136118,Radial Velocity,2022.0,1187.59765,4164.18778851,,,51.4359,False
HD 13724 c,HD 13724,Radial Velocity,2022.0,142.22895,50.85254512,,,43.465,False
HD 140901 b,HD 140901,Radial Velocity,2022.0,9.02378,15.57359194,,,15.2528,False
HD 140901 c,HD 140901,Radial Velocity,2022.0,14386.0,572.0911326,,,15.2528,False
HD 142 A d,HD 142,Radial Velocity,2022.0,108.45299,82.63538582,,,26.1853,False
HD 144899 b,HD 144899,Radial Velocity,2022.0,40.43914,20.34101805,,,115.665,False
HD 149806 b,HD 149806,Radial Velocity,2022.0,16521.52778,4003.68444298,,,20.2727,False
HD 151450 b,HD 151450,Radial Velocity,2022.0,21.89288,38.45723725,,,43.6002,False
HD 151450 c,HD 151450,Radial Velocity,2022.0,18144.76236,1636.18063924,,,43.6002,False
HD 153557 b,HD 153557,Radial Velocity,2022.0,7.29903,20.34101805,,,17.9412,False
HD 153557 c,HD 153557,Radial Velocity,2022.0,15.27018,17.48056238,,,17.9412,False
HD 153557 d,HD 153557,Radial Velocity,2022.0,40654.64809,8725.66108578,,,17.9412,False
HD 155918 b,HD 155918,Radial Velocity,2022.0,1.87567,7.62788177,,,27.561,False
HD 155918 c,HD 155918,Radial Velocity,2022.0,17202.19446,1878.04805696,,,27.561,False
HD 156098 b,HD 156098,Radial Velocity,2022.0,21.85849,15.89142035,,,48.249,False
HD 156098 c,HD 156098,Radial Velocity,2022.0,7841.5839,1661.6069118,,,48.249,False
TOI-5174 b,TOI-5174,Transit,2022.0,12.214286,,5.351,,197.243,False
TOI-5238 b,TOI-5238,Transit,2022.0,4.872171,,5.22,,290.646,False
TOI-5398 b,TOI-5398,Transit,2022.0,10.590547,58.7,10.3,947.0,130.855,False
TOI-5542 b,TOI-5542,Transit,2022.0,75.12375,419.53349724,11.30986153,441.0,348.849,False
TOI-4137 b,TOI-4137,Transit,2022.0,3.8016122,457.67290608,13.57407563,1570.0,334.993,False
NGTS-24 b,NGTS-24,Transit,2022.0,3.4678796,165.27077164,13.60770257,1499.0,683.062,False
LP 890-9 b,LP 890-9,Transit,2022.0,2.7299025,13.2,1.32,396.0,32.4298,False
HD 20329 b,HD 20329,Transit,2022.0,0.926118,7.42,1.72,2141.0,63.6796,False
TOI-3331 A b,TOI-3331 A,Transit,2022.0,2.0180231,721.47048389,12.97999965,1488.0,217.193,False
TOI-3540 A b,TOI-3540 A,Transit,2022.0,3.119999,375.03752026,23.53885947,1498.0,,False
TOI-3693 b,TOI-3693,Transit,2022.0,9.088516,324.18497514,12.59889431,801.0,176.436,False
TOI-3757 b,TOI-3757,Transit,2022.0,3.438753,85.3,12.0,759.0,181.139,False
TOI-3884 b,TOI-3884,Transit,2022.0,4.5445828,32.59,6.43,441.0,43.1448,False
TOI-2158 b,TOI-2158,Transit,2022.0,8.60077,260.61929374,10.76062147,1188.0,198.473,False
TOI-2193 A b,TOI-2193 A,Transit,2022.0,2.1225735,298.75870258,19.83989584,1763.0,337.064,False
TOI-2196 b,TOI-2196,Transit,2022.0,1.1947268,26.0,3.51,1860.0,259.947,False
TOI-2207 b,TOI-2207,Transit,2022.0,8.001968,203.41018048,11.1529358,1259.0,373.345,False
MOA-2019-BLG-008L b,MOA-2019-BLG-008L,Microlensing,2022.0,,5720.911326,,,2700.0,False
HD 206893 c,HD 206893,Imaging,2022.0,2290.0,3527.8953177,,,40.7583,False
TOI-1136 b,TOI-1136,Transit,2022.0,4.1727,3.5,,1216.0,84.5362,False
TOI-1136 g,TOI-1136,Transit,2022.0,39.545,5.6,,574.0,84.5362,False
KMT-2017-BLG-0673L b,KMT-2017-BLG-0673L,Microlensing,2022.0,,1166.43025369,,,5080.0,False
KMT-2019-BLG-0414L b,KMT-2019-BLG-0414L,Microlensing,2022.0,,1452.47581999,,,4410.0,False
GJ 1002 b,GJ 1002,Radial Velocity,2022.0,10.3465,1.08,,230.9,4.84867,True
GJ 1002 c,GJ 1002,Radial Velocity,2022.0,21.202,1.36,,181.7,4.84867,True
KMT-2021-BLG-0240L b,KMT-2021-BLG-0240L,Microlensing,2022.0,,66.74396547,,,6600.0,False
KMT-2021-BLG-1077L b,KMT-2021-BLG-1077L,Microlensing,2022.0,,69.92224954,,,8240.0,False
KMT-2021-BLG-1077L c,KMT-2021-BLG-1077L,Microlensing,2022.0,,79.45710175,,,8240.0,False
MOA-2020-BLG-135L b,MOA-2020-BLG-135L,Microlensing,2022.0,,11.3,,,7900.0,False
Kepler-138 e,Kepler-138,Transit Timing Variations,2022.0,38.23,0.43,,292.0,66.8624,True
TOI-1288 c,TOI-1288,Radial Velocity,2022.0,416.0,85.7,,,114.865,False
OGLE-2019-BLG-0468L b,OGLE-2019-BLG-0468L,Microlensing,2022.0,,1090.15143601,,,4400.0,False
OGLE-2019-BLG-0468L c,OGLE-2019-BLG-0468L,Microlensing,2022.0,,3248.20631954,,,4400.0,False
HD 168863 b,HD 168863,Radial Velocity,2022.0,14773.93272,2154.87659946,,,39.8979,False
HD 16905 b,HD 16905,Radial Velocity,2022.0,10256.0,3591.4609991,,,39.7401,False
HD 18143 b,HD 18143,Radial Velocity,2022.0,10.2851,10.80616584,,,22.5243,False
HD 18143 c,HD 18143,Radial Velocity,2022.0,28982.41764,3177.64841319,,,22.5243,False
HD 188641 b,HD 188641,Radial Velocity,2022.0,14583.81038,9333.03117155,,,64.3399,False
HD 190228 b,HD 190228,Radial Velocity,2022.0,1143.59858,1598.67688721,,,62.7146,False
HD 194490 b,HD 194490,Radial Velocity,2022.0,13092.18348,3561.90295725,,,80.2349,False
HD 199509 b,HD 199509,Radial Velocity,2022.0,99.62167,43.22466335,,,24.3056,False
HD 204313 e,HD 204313,Radial Velocity,2022.0,7325.64666,4868.17771002,,,47.7945,False
HD 205158 b,HD 205158,Radial Velocity,2022.0,25.33798,124.58873554,,,86.6159,False
HD 213519 b,HD 213519,Radial Velocity,2022.0,11.12214,9.2170238,,,41.0014,False
HD 217786 c,HD 217786,Radial Velocity,2022.0,2.52221,7.31005336,,,55.4847,False
HD 217958 b,HD 217958,Radial Velocity,2022.0,2560.19774,166.54208527,,,61.7957,False
HD 25912 b,HD 25912,Radial Velocity,2022.0,41.83156,38.13940884,,,49.1661,False
HD 25912 c,HD 25912,Radial Velocity,2022.0,26308.65619,5252.75008249,,,49.1661,False
HD 28185 c,HD 28185,Radial Velocity,2022.0,9090.0,1906.970442,,,39.3809,False
HD 28192 b,HD 28192,Radial Velocity,2022.0,14.23283,99.7981198,,,49.8063,False
HD 29985 b,HD 29985,Radial Velocity,2022.0,20608.14049,1739.47487151,,,31.2707,False
HD 43197 c,HD 43197,Radial Velocity,2022.0,9295.9735,2500.67390628,,,62.4112,False
HD 457 b,HD 457,Radial Velocity,2022.0,20324.58153,8445.3364308,,,55.0375,False
HD 56957 b,HD 56957,Radial Velocity,2022.0,5859.08992,1880.90851263,,,61.4925,False
HD 62364 b,HD 62364,Radial Velocity,2022.0,5138.0,5965.63919939,,,53.112,False
HD 62364 c,HD 62364,Radial Velocity,2022.0,74839.94555,7923.46218651,,,53.112,False
HD 62549 b,HD 62549,Radial Velocity,2022.0,14306.88519,2707.58019923,,,49.3305,False
HD 72659 c,HD 72659,Radial Velocity,2022.0,35500.0,6165.8710958,,,51.8949,False
HD 73267 c,HD 73267,Radial Velocity,2022.0,17071.78045,1630.77755632,,,50.4093,False
HD 80883 b,HD 80883,Radial Velocity,2022.0,6383.78352,1748.0562385,,,34.6011,False
HD 80913 b,HD 80913,Radial Velocity,2022.0,10839.83341,7505.2000029,,,61.3603,False
HD 81817 c,HD 81817,Radial Velocity,2022.0,622.97802,7185.78245386,,,269.126,False
HD 86065 b,HD 86065,Radial Velocity,2022.0,25775.78859,2877.30056857,,,40.3661,False
HD 88072 b,HD 88072,Radial Velocity,2022.0,18538.79293,2511.79790052,,,35.9098,False
HD 93351 b,HD 93351,Radial Velocity,2022.0,2.45946,3.49611248,,,56.163,False
HD 93351 c,HD 93351,Radial Velocity,2022.0,14010.2941,4154.01727949,,,56.163,False
HD 97037 b,HD 97037,Radial Velocity,2022.0,6449.08337,6707.76852973,,,32.413,False
GJ 2030 b,GJ 2030,Radial Velocity,2022.0,2.38129,4.76742611,,,37.0788,False
GJ 2030 c,GJ 2030,Radial Velocity,2022.0,25533.11353,4069.15709482,,,37.0788,False
GJ 3222 b,GJ 3222,Radial Velocity,2022.0,10.66669,11.44182265,,,18.23817,False
GJ 680 b,GJ 680,Radial Velocity,2022.0,17281.66514,7977.4930157,,,9.67315,False
GJ 9714 b,GJ 9714,Radial Velocity,2022.0,19240.75467,2988.54051102,,,20.5121,False
HD 115404 A b,HD 115404 A,Radial Velocity,2022.0,10.49488,30.82935548,,,10.9816,False
HD 115404 A c,HD 115404 A,Radial Velocity,2022.0,15319.22517,3279.67133183,,,10.9816,False
HD 12235 b,HD 12235,Radial Velocity,2022.0,4.36305,10.48833743,,,31.7627,False
HD 12235 c,HD 12235,Radial Velocity,2022.0,36336.70679,3135.69506346,,,31.7627,False
HD 203387 b,HD 203387,Radial Velocity,2022.0,512.5352,1106.04285636,,,61.7477,False
HD 203387 c,HD 203387,Radial Velocity,2022.0,2481.07227,2378.9456264,,,61.7477,False
HIP 19976 b,HIP 19976,Radial Velocity,2022.0,50.65905,21.61233168,,,40.2707,False
HIP 35965 b,HIP 35965,Radial Velocity,2022.0,26125.56497,2589.98368864,,,50.1677,False
HIP 55507 b,HIP 55507,Radial Velocity,2022.0,5138.43727,2585.53409095,,,25.4893,False
K2-378 b,K2-378,Transit,2022.0,2.060438,,2.88,,687.973,False
K2-377 b,K2-377,Transit,2022.0,12.832235,,1.693,,195.149,False
KOI-7913 b,KOI-7913 A,Transit,2022.0,24.278553,,2.34,,271.277,False
K2-366 b,K2-366,Transit,2022.0,15.937039,,2.359,,185.947,False
K2-367 b,K2-367,Transit,2022.0,20.645099,,2.413,,176.965,False
K2-368 b,K2-368,Transit,2022.0,5.025598,,1.332,,206.608,False
K2-369 b,K2-369,Transit,2022.0,5.761612,,1.313,,185.55,False
EPIC 206317286 c,EPIC 206317286,Transit,2022.0,17.515472,,2.094,,314.35,False
K2-371 b,K2-371,Transit,2022.0,3.114905,,13.024,,442.813,False
K2-372 b,K2-372,Transit,2022.0,9.844077,,2.945,,463.88,False
K2-375 b,K2-375,Transit,2022.0,14.453895,,2.243,,696.1,False
Kepler-1972 c,Kepler-1972,Transit,2022.0,11.3295,2.11,0.868,,287.339,False
KOI-7368 b,KOI-7368,Transit,2022.0,6.8430344,,2.22,,264.995,False
K2-365 b,K2-365,Transit,2022.0,23.448172,,2.906,,187.222,False
Kepler-1972 b,Kepler-1972,Transit,2022.0,7.54425,2.02,0.802,,287.339,False
KOI-4777.01,KOI-4777,Transit,2022.0,0.412,99.2,0.51,1180.0,172.245,False
K2-99 c,K2-99,Radial Velocity,2022.0,522.2,2669.7586188,,390.0,519.229,False
OGLE-2018-BLG-1367L b,OGLE-2018-BLG-1367L,Microlensing,2022.0,,301.93698665,,,5370.0,False
OGLE-2018-BLG-0932L b,OGLE-2018-BLG-0932L,Microlensing,2022.0,,282.86728223,,,6620.0,False
OGLE-2018-BLG-1212L b,OGLE-2018-BLG-1212L,Microlensing,2022.0,,63.5656814,,,1550.0,False
TOI-1634 c,TOI-1634,Radial Velocity,2022.0,103.0,,,,35.2736,False
KMT-2019-BLG-0253L b,KMT-2019-BLG-0253L,Microlensing,2022.0,,9.2,,,4900.0,False
OGLE-2018-BLG-0506L b,OGLE-2018-BLG-0506L,Microlensing,2022.0,,16.3,,,5600.0,False
OGLE-2018-BLG-0516L b,OGLE-2018-BLG-0516L,Microlensing,2022.0,,20.1,,,7000.0,False
OGLE-2019-BLG-1492L b,OGLE-2019-BLG-1492L,Microlensing,2022.0,,37.1,,,5600.0,False
OGLE-2018-BLG-0977L b,OGLE-2018-BLG-0977L,Microlensing,2022.0,,6.4,,,6500.0,False
KMT-2019-BLG-0953L b,KMT-2019-BLG-0953L,Microlensing,2022.0,,15.5,,,7200.0,False
OGLE-2016-BLG-1093L b,OGLE-2016-BLG-1093L,Microlensing,2022.0,,225.65816897,,,8120.0,False
KMT-2021-BLG-1391L b,KMT-2021-BLG-1391L,Microlensing,2022.0,,4.55,,,5720.0,False
KMT-2021-BLG-1253L b,KMT-2021-BLG-1253L,Microlensing,2022.0,,19.05,,,6640.0,False
KMT-2021-BLG-1372L b,KMT-2021-BLG-1372L,Microlensing,2022.0,,61.27,,,5970.0,False
KMT-2021-BLG-0748L b,KMT-2021-BLG-0748L,Microlensing,2022.0,,143.02278315,,,6090.0,False
KMT-2019-BLG-1042L b,KMT-2019-BLG-1042L,Microlensing,2022.0,,60.38739733,,,6600.0,False
KMT-2019-BLG-1552L b,KMT-2019-BLG-1552L,Microlensing,2022.0,,1287.20504835,,,4600.0,False
KMT-2019-BLG-2974L b,KMT-2019-BLG-2974L,Microlensing,2022.0,,88.99195396,,,6100.0,False
GJ 463 b,GJ 463,Radial Velocity,2022.0,3459.0,524.09904314,,,18.3554,False
OGLE-2018-BLG-0799L b,OGLE-2018-BLG-0799L,Microlensing,2022.0,,82.63538582,,,4050.0,False
KMT-2018-BLG-0030L b,KMT-2018-BLG-0030L,Microlensing,2022.0,,460.85119015,,,6480.0,False
KMT-2018-BLG-0087L b,KMT-2018-BLG-0087L,Microlensing,2022.0,,73.10053361,,,7020.0,False
KMT-2018-BLG-0247L b,KMT-2018-BLG-0247L,Microlensing,2022.0,,670.61793877,,,6760.0,False
OGLE-2018-BLG-0298L b,OGLE-2018-BLG-0298L,Microlensing,2022.0,,44.49597698,,,6540.0,False
KMT-2018-BLG-2602L b,KMT-2018-BLG-2602L,Microlensing,2022.0,,365.50266805,,,4310.0,False
OGLE-2018-BLG-1119L b,OGLE-2018-BLG-1119L,Microlensing,2022.0,,289.22385037,,,5760.0,False
OGLE-2018-BLG-1126L b,OGLE-2018-BLG-1126L,Microlensing,2022.0,,17.79839079,,,5700.0,False
OGLE-2018-BLG-1647L b,OGLE-2018-BLG-1647L,Microlensing,2022.0,,308.29355479,,,7880.0,False
TOI-969 c,TOI-969,Radial Velocity,2022.0,1700.0,3591.4609991,,96.4,77.2554,False
OGLE-2017-BLG-1691L b,OGLE-2017-BLG-1691L,Microlensing,2022.0,,14.62010672,,,7290.0,False
KMT-2021-BLG-0320L b,KMT-2021-BLG-0320L,Microlensing,2022.0,,31.7828407,,,6950.0,False
KMT-2021-BLG-1303L b,KMT-2021-BLG-1303L,Microlensing,2022.0,,120.77479466,,,6280.0,False
KMT-2021-BLG-1554L b,KMT-2021-BLG-1554L,Microlensing,2022.0,,38.13940884,,,7680.0,False
K2-411 b,K2-411,Transit,2022.0,3.2141,,0.9898,,298.219,False
K2-413 b,K2-413,Transit,2022.0,0.8094,,0.7599,,285.162,False
K2-413 c,K2-413,Transit,2022.0,5.3301,,1.2327,,285.162,False
K2-414 c,K2-414,Transit,2022.0,6.669,,1.9287,,260.036,False
K2-414 b,K2-414,Transit,2022.0,4.3696,,1.219,,260.036,False
K2-412 b,K2-412,Transit,2022.0,5.9382,,2.116,,654.085,False
NGTS-23 b,NGTS-23,Transit,2022.0,4.0764326,194.82881349,14.20177855,1327.0,1074.95,False
NGTS-25 b,NGTS-25,Transit,2022.0,2.823093,203.09235207,11.46678726,1101.0,521.233,False
HD 191939 g,HD 191939,Radial Velocity,2022.0,284.0,13.5,,278.0,53.6089,True
HD 167768 b,HD 167768,Radial Velocity,2022.0,20.6532,270.15414595,,,107.214,False
HD 114082 b,HD 114082,Radial Velocity,2022.0,109.75,2542.627256,11.2089807,,95.3906,False
KMT-2021-BLG-0119L b,KMT-2021-BLG-0119L,Microlensing,2022.0,,1754.41280664,,,3130.0,False
KMT-2021-BLG-0192L b,KMT-2021-BLG-0192L,Microlensing,2022.0,,34.96112477,,,5120.0,False
KMT-2021-BLG-2294L b,KMT-2021-BLG-2294L,Microlensing,2022.0,,22.24798849,,,6800.0,False
EPIC 212297394 c,EPIC 212297394,Transit,2021.0,5.213965,,2.27,866.0,418.395,False
K2-349 b,K2-349,Transit,2021.0,9.032178,,1.38,518.0,453.567,False
K2-351 b,K2-351,Transit,2021.0,7.806164,,2.54,934.0,694.734,False
EPIC 212587672 c,EPIC 212587672,Transit,2021.0,23.228555,,2.32,658.0,320.07,False
Kepler-457 d,KOI-7892,Transit,2021.0,10.6906004,,2.98467257,,1072.3,False
Kepler-633 c,Kepler-633,Transit,2021.0,23.78319931,,2.296,,680.54,False
Kepler-1711 b,Kepler-1711,Transit,2021.0,21.06080055,,1.923,,590.268,False
EPIC 206024342 d,EPIC 206024342,Transit,2021.0,14.647531,,2.6,,369.888,False
EPIC 206024342 c,EPIC 206024342,Transit,2021.0,0.911724,,1.4,,369.888,False
EPIC 206042996 c,EPIC 206042996,Transit,2021.0,0.354884,,1.2,,451.769,False
K2-354 b,K2-354,Transit,2021.0,3.793306,,1.56,543.0,91.722,False
K2-330 b,K2-330,Transit,2021.0,13.774798,,2.77,969.0,160.125,False
K2-332 b,K2-332,Transit,2021.0,17.70632,,2.2,266.0,123.202,True
K2-335 b,K2-335,Transit,2021.0,12.283211,,2.21,949.0,557.993,False
K2-336 b,K2-336,Transit,2021.0,21.194733,,1.22,569.0,239.289,False
K2-337 b,K2-337,Transit,2021.0,16.273563,,2.62,850.0,421.636,False
K2-338 b,K2-338,Transit,2021.0,3.850614,,1.03,783.0,156.951,False
K2-340 b,K2-340,Transit,2021.0,29.740451,,3.36,606.0,738.136,False
K2-345 b,K2-345,Transit,2021.0,10.367437,,2.11,437.0,162.408,False
K2-346 b,K2-346,Transit,2021.0,26.201446,,2.26,450.0,105.58,False
K2-347 b,K2-347,Transit,2021.0,7.187257,,2.41,640.0,320.336,False
