timestamp,ground_station_id,ground_station_name,region,signal_strength_dbm,antenna_azimuth_deg,antenna_elevation_deg,data_rate_mbps,cpu_usage_pct,memory_usage_pct,disk_io_mbps,temperature_celsius,status
2026-04-03T06:55:00Z,GS-06,Tanegashima,Asia Pacific,-79.47,100.83,81.16,54.56,48.29,57.87,75.89,31.47,Online
2026-04-03T07:00:00Z,GS-01,Geneva Prime,Europe,-66.58,106.22,79.05,95.44,72.6,48.47,131.57,30.54,Online
2026-04-03T07:00:00Z,GS-06,Tanegashima,Asia Pacific,-67.19,108.26,75.28,84.35,30.5,63.3,35.48,30.2,Online
2026-04-03T07:05:00Z,GS-01,Geneva Prime,Europe,-62.8,105.29,79.58,91.94,31.94,80.0,60.51,26.35,Offline
2026-04-03T07:05:00Z,GS-06,Tanegashima,Asia Pacific,-72.63,103.72,80.45,109.65,49.78,57.04,68.83,29.12,Online
2026-04-03T07:10:00Z,GS-01,Geneva Prime,Europe,-61.22,109.17,79.28,115.0,50.99,67.08,91.53,30.34,Offline
2026-04-03T07:10:00Z,GS-06,Tanegashima,Asia Pacific,-42.17,106.17,76.9,64.42,47.19,45.17,98.49,29.64,Online
2026-04-03T07:15:00Z,GS-01,Geneva Prime,Europe,-42.98,107.41,78.0,133.67,61.6,54.56,87.27,30.37,Online
2026-04-03T07:15:00Z,GS-06,Tanegashima,Asia Pacific,-54.4,108.22,80.97,43.31,39.95,63.58,98.29,31.96,Online
2026-04-03T07:20:00Z,GS-01,Geneva Prime,Europe,-42.03,109.43,80.79,78.58,56.17,74.48,128.6,30.21,Online
2026-04-03T07:20:00Z,GS-06,Tanegashima,Asia Pacific,-64.98,106.94,78.81,66.54,35.48,50.47,61.58,30.01,Online
2026-04-03T07:25:00Z,GS-01,Geneva Prime,Europe,-55.9,110.05,80.1,93.75,35.55,61.81,158.54,30.68,Online
2026-04-03T07:25:00Z,GS-06,Tanegashima,Asia Pacific,-65.44,108.2,77.52,107.05,40.35,46.68,45.98,32.36,Online
2026-04-03T07:30:00Z,GS-01,Geneva Prime,Europe,-38.49,110.73,79.06,64.64,61.85,61.96,117.99,27.72,Online
2026-04-03T07:30:00Z,GS-06,Tanegashima,Asia Pacific,-49.84,112.48,79.42,127.45,78.3,55.19,111.19,30.21,Online
2026-04-03T07:35:00Z,GS-01,Geneva Prime,Europe,-73.09,111.91,74.51,84.69,58.23,61.42,58.81,31.62,Online
2026-04-03T07:35:00Z,GS-06,Tanegashima,Asia Pacific,-72.49,113.94,77.1,123.37,26.07,53.2,14.47,30.03,Online
2026-04-03T07:40:00Z,GS-01,Geneva Prime,Europe,-41.83,113.99,76.17,126.15,57.82,59.29,107.39,28.92,Online
2026-04-03T07:40:00Z,GS-06,Tanegashima,Asia Pacific,-39.33,119.3,78.23,37.47,38.3,64.9,63.14,32.44,Online
2026-04-03T07:45:00Z,GS-01,Geneva Prime,Europe,-51.18,114.84,76.97,73.19,42.81,55.56,126.99,33.83,Online
2026-04-03T07:45:00Z,GS-06,Tanegashima,Asia Pacific,-81.47,112.4,76.42,54.45,45.55,65.99,139.77,30.96,Online
2026-04-03T07:50:00Z,GS-01,Geneva Prime,Europe,-62.9,113.54,76.66,102.14,52.67,54.33,62.6,28.55,Online
2026-04-03T07:50:00Z,GS-06,Tanegashima,Asia Pacific,-94.37,115.28,73.47,110.1,72.5,55.69,40.62,25.92,Online
2026-04-03T07:55:00Z,GS-01,Geneva Prime,Europe,-37.38,116.75,75.48,56.35,56.66,61.15,46.95,30.3,Online
2026-04-03T07:55:00Z,GS-06,Tanegashima,Asia Pacific,-34.83,118.6,75.94,71.76,45.78,58.72,93.02,32.54,Online
2026-04-03T08:00:00Z,GS-01,Geneva Prime,Europe,-93.73,117.75,74.82,99.9,43.26,59.03,96.32,29.65,Online
2026-04-03T08:00:00Z,GS-06,Tanegashima,Asia Pacific,-45.99,120.87,75.34,148.03,63.68,67.46,10.0,33.37,Online
2026-04-03T08:05:00Z,GS-01,Geneva Prime,Europe,-48.08,125.26,78.12,147.35,55.54,70.79,159.76,31.44,Online
2026-04-03T08:05:00Z,GS-06,Tanegashima,Asia Pacific,-83.58,120.64,76.43,102.25,30.04,46.95,50.35,32.32,Online
2026-04-03T08:10:00Z,GS-01,Geneva Prime,Europe,-36.29,124.33,77.42,97.58,24.1,56.36,69.65,30.48,Online
2026-04-03T08:10:00Z,GS-06,Tanegashima,Asia Pacific,-59.18,123.38,77.01,91.66,22.15,56.14,81.75,33.06,Online
2026-04-03T08:15:00Z,GS-01,Geneva Prime,Europe,-68.52,124.78,75.52,101.32,56.17,54.71,56.99,31.32,Online
2026-04-03T08:15:00Z,GS-06,Tanegashima,Asia Pacific,-69.6,124.77,73.52,106.79,43.8,61.72,61.61,30.82,Online
2026-04-03T08:20:00Z,GS-01,Geneva Prime,Europe,-58.56,125.4,74.57,151.16,33.11,59.49,17.05,32.0,Online
2026-04-03T08:20:00Z,GS-06,Tanegashima,Asia Pacific,-76.73,124.44,73.83,108.43,38.37,55.24,137.43,31.87,Online
2026-04-03T08:25:00Z,GS-01,Geneva Prime,Europe,-68.42,125.75,77.48,92.95,36.73,54.52,58.03,30.66,Online
2026-04-03T08:25:00Z,GS-06,Tanegashima,Asia Pacific,-79.19,124.0,72.53,117.75,40.43,58.34,130.8,33.49,Degraded
2026-04-03T08:30:00Z,GS-01,Geneva Prime,Europe,-64.23,126.24,72.07,120.78,42.54,56.91,47.45,30.5,Online
2026-04-03T08:30:00Z,GS-06,Tanegashima,Asia Pacific,-55.2,124.87,75.79,83.98,43.2,49.3,79.51,31.16,Online
2026-04-03T08:35:00Z,GS-01,Geneva Prime,Europe,-60.75,131.69,73.75,76.16,36.46,64.76,131.95,32.18,Online
2026-04-03T08:35:00Z,GS-06,Tanegashima,Asia Pacific,-49.67,129.97,76.23,41.51,53.01,67.87,26.45,30.43,Online
2026-04-03T08:40:00Z,GS-01,Geneva Prime,Europe,-72.76,128.54,72.02,107.28,55.39,68.65,46.49,30.59,Online
2026-04-03T08:40:00Z,GS-06,Tanegashima,Asia Pacific,-40.26,131.29,73.15,114.2,44.64,64.2,66.56,32.26,Online
2026-04-03T08:45:00Z,GS-01,Geneva Prime,Europe,-82.66,129.87,71.2,88.77,62.16,55.73,19.42,32.78,Online
2026-04-03T08:45:00Z,GS-06,Tanegashima,Asia Pacific,-61.24,127.84,70.89,110.1,38.48,54.42,77.02,32.47,Online
2026-04-03T08:50:00Z,GS-01,Geneva Prime,Europe,-81.55,133.6,70.52,99.46,44.57,55.78,39.05,31.63,Online
2026-04-03T08:50:00Z,GS-06,Tanegashima,Asia Pacific,-35.62,129.78,75.5,92.21,45.42,51.31,49.15,31.3,Online
2026-04-03T08:55:00Z,GS-01,Geneva Prime,Europe,-75.69,133.33,70.86,155.52,31.01,60.82,89.91,30.54,Online
2026-04-03T08:55:00Z,GS-06,Tanegashima,Asia Pacific,-49.7,132.95,66.69,119.8,31.6,51.62,107.52,31.63,Online
2026-04-03T09:00:00Z,GS-01,Geneva Prime,Europe,-46.23,137.42,69.92,123.8,65.59,77.86,52.28,33.78,Online
2026-04-03T09:00:00Z,GS-06,Tanegashima,Asia Pacific,-47.34,135.63,69.87,95.46,20.0,61.8,93.98,32.44,Online
2026-04-03T09:05:00Z,GS-01,Geneva Prime,Europe,-104.6,133.72,69.25,108.75,48.47,58.64,105.41,30.79,Online
2026-04-03T09:05:00Z,GS-06,Tanegashima,Asia Pacific,-50.85,137.2,71.5,94.54,66.97,63.95,41.27,32.71,Online
2026-04-03T09:10:00Z,GS-01,Geneva Prime,Europe,-48.71,136.32,72.45,111.46,20.0,62.4,63.76,33.23,Online
2026-04-03T09:10:00Z,GS-06,Tanegashima,Asia Pacific,-45.84,137.89,73.6,94.64,52.5,66.44,76.11,33.59,Online
2026-04-03T09:15:00Z,GS-01,Geneva Prime,Europe,-68.92,137.9,67.16,107.24,48.9,69.43,111.65,32.08,Online
2026-04-03T09:15:00Z,GS-06,Tanegashima,Asia Pacific,-77.67,139.62,72.0,122.66,58.01,58.3,61.34,31.41,Online
2026-04-03T09:20:00Z,GS-01,Geneva Prime,Europe,-60.84,139.84,69.7,96.12,43.4,53.79,117.66,32.71,Online
2026-04-03T09:20:00Z,GS-06,Tanegashima,Asia Pacific,-62.62,138.51,66.62,139.24,51.66,47.01,110.53,33.98,Online
2026-04-03T09:25:00Z,GS-01,Geneva Prime,Europe,-58.13,144.45,69.21,57.5,49.38,61.96,55.87,33.54,Online
2026-04-03T09:25:00Z,GS-06,Tanegashima,Asia Pacific,-85.01,143.23,67.02,70.45,43.63,63.46,86.56,31.57,Online
2026-04-03T09:30:00Z,GS-01,Geneva Prime,Europe,-67.59,140.23,67.81,132.25,44.95,66.88,138.22,31.88,Online
2026-04-03T09:30:00Z,GS-06,Tanegashima,Asia Pacific,-62.8,146.84,71.15,49.83,49.65,60.0,113.06,31.64,Online
2026-04-03T09:35:00Z,GS-01,Geneva Prime,Europe,-72.59,142.4,66.6,124.46,30.83,55.02,10.0,34.35,Online
2026-04-03T09:35:00Z,GS-06,Tanegashima,Asia Pacific,-40.93,143.1,67.14,113.6,62.69,63.27,52.1,30.41,Online
2026-04-03T09:40:00Z,GS-01,Geneva Prime,Europe,-76.73,145.15,65.9,105.85,38.36,51.53,32.92,35.26,Online
2026-04-03T09:40:00Z,GS-06,Tanegashima,Asia Pacific,-46.67,148.46,68.29,87.1,60.88,59.74,88.83,32.85,Online
2026-04-03T09:45:00Z,GS-01,Geneva Prime,Europe,-104.2,149.46,67.65,109.89,44.26,61.31,56.11,33.91,Online
2026-04-03T09:45:00Z,GS-06,Tanegashima,Asia Pacific,-79.61,146.62,67.79,94.04,81.91,52.07,41.37,33.34,Online
2026-04-03T09:50:00Z,GS-01,Geneva Prime,Europe,-49.82,143.75,67.16,83.7,42.69,49.28,45.94,34.51,Online
2026-04-03T09:50:00Z,GS-06,Tanegashima,Asia Pacific,-59.51,146.73,65.89,114.68,50.29,59.4,123.72,34.52,Online
2026-04-03T09:55:00Z,GS-01,Geneva Prime,Europe,-53.8,148.86,66.88,109.43,57.73,67.2,39.27,31.5,Online
2026-04-03T09:55:00Z,GS-06,Tanegashima,Asia Pacific,-70.52,150.7,62.41,111.84,49.35,69.3,87.21,31.11,Online
2026-04-03T10:00:00Z,GS-01,Geneva Prime,Europe,-74.39,147.64,63.92,94.51,31.01,71.77,26.99,35.22,Online
2026-04-03T10:00:00Z,GS-06,Tanegashima,Asia Pacific,-42.22,151.8,63.61,110.27,29.67,67.29,77.04,32.58,Online
2026-04-03T10:05:00Z,GS-01,Geneva Prime,Europe,-78.36,146.29,62.35,133.38,40.17,58.65,106.22,35.97,Online
2026-04-03T10:05:00Z,GS-06,Tanegashima,Asia Pacific,-40.12,149.31,60.54,170.79,72.23,61.51,29.18,34.71,Online
2026-04-03T10:10:00Z,GS-01,Geneva Prime,Europe,-61.62,152.27,65.64,110.03,30.77,57.4,106.45,34.09,Online
2026-04-03T10:10:00Z,GS-06,Tanegashima,Asia Pacific,-56.07,154.37,63.13,105.36,20.0,56.4,110.56,32.74,Online
2026-04-03T10:15:00Z,GS-01,Geneva Prime,Europe,-66.99,151.67,65.28,116.45,54.9,46.19,73.58,32.96,Online
2026-04-03T10:15:00Z,GS-06,Tanegashima,Asia Pacific,-64.21,152.52,62.58,125.49,22.05,74.22,99.35,33.32,Online
2026-04-03T10:20:00Z,GS-01,Geneva Prime,Europe,-46.4,152.1,61.35,96.37,61.39,59.63,98.0,32.55,Online
2026-04-03T10:20:00Z,GS-06,Tanegashima,Asia Pacific,-52.7,158.35,64.67,97.56,53.11,64.62,100.26,35.11,Online
2026-04-03T10:25:00Z,GS-01,Geneva Prime,Europe,-43.43,156.0,63.37,88.51,33.92,57.84,76.95,31.0,Online
2026-04-03T10:25:00Z,GS-06,Tanegashima,Asia Pacific,-47.1,150.72,67.51,145.06,41.87,60.08,92.12,32.61,Online
2026-04-03T10:30:00Z,GS-01,Geneva Prime,Europe,-57.11,157.21,61.29,105.44,29.24,60.32,86.54,33.74,Online
2026-04-03T10:30:00Z,GS-06,Tanegashima,Asia Pacific,-63.24,159.78,60.77,106.82,60.57,59.36,88.58,33.4,Online
2026-04-03T10:35:00Z,GS-01,Geneva Prime,Europe,-41.44,158.23,63.44,96.89,34.69,65.43,67.81,34.52,Online
2026-04-03T10:35:00Z,GS-06,Tanegashima,Asia Pacific,-100.94,158.76,59.95,68.1,38.36,55.41,78.08,31.54,Online
2026-04-03T10:40:00Z,GS-01,Geneva Prime,Europe,-55.26,162.73,60.82,124.27,58.13,69.89,154.81,32.89,Online
2026-04-03T10:40:00Z,GS-06,Tanegashima,Asia Pacific,-70.78,161.57,61.68,123.27,67.67,60.09,97.05,32.17,Online
2026-04-03T10:45:00Z,GS-01,Geneva Prime,Europe,-30.0,160.58,59.03,89.6,37.26,54.16,59.05,31.63,Online
2026-04-03T10:45:00Z,GS-06,Tanegashima,Asia Pacific,-71.78,165.15,61.11,127.78,59.13,74.67,10.0,31.84,Online
2026-04-03T10:50:00Z,GS-01,Geneva Prime,Europe,-72.06,161.56,58.42,86.59,47.63,60.28,51.09,30.46,Online
2026-04-03T10:50:00Z,GS-06,Tanegashima,Asia Pacific,-74.89,161.4,58.53,66.11,68.62,50.95,74.97,32.11,Online
2026-04-03T10:55:00Z,GS-01,Geneva Prime,Europe,-72.73,161.13,58.09,74.01,55.88,63.25,77.21,32.56,Online
2026-04-03T10:55:00Z,GS-06,Tanegashima,Asia Pacific,-54.29,165.13,58.68,148.11,50.52,67.31,85.34,34.77,Online
2026-04-03T11:00:00Z,GS-01,Geneva Prime,Europe,-71.95,164.08,58.46,110.26,51.09,68.8,23.0,32.33,Online
2026-04-03T11:00:00Z,GS-06,Tanegashima,Asia Pacific,-56.56,163.55,64.52,115.47,44.06,55.88,60.79,33.84,Online
2026-04-03T11:05:00Z,GS-01,Geneva Prime,Europe,-58.32,165.34,56.58,140.33,61.61,62.02,26.35,34.64,Online
2026-04-03T11:05:00Z,GS-06,Tanegashima,Asia Pacific,-36.69,168.99,58.6,142.67,45.64,65.02,52.77,34.27,Online
2026-04-03T11:10:00Z,GS-01,Geneva Prime,Europe,-40.06,166.32,54.77,102.92,42.28,65.19,61.87,36.44,Online
2026-04-03T11:10:00Z,GS-06,Tanegashima,Asia Pacific,-79.35,170.01,54.96,46.12,47.85,57.96,35.62,31.34,Online
2026-04-03T11:15:00Z,GS-01,Geneva Prime,Europe,-60.13,170.7,57.02,101.7,50.75,59.78,22.81,31.75,Online
2026-04-03T11:15:00Z,GS-06,Tanegashima,Asia Pacific,-63.05,168.43,57.55,122.72,52.26,57.76,24.77,34.5,Online
2026-04-03T11:20:00Z,GS-01,Geneva Prime,Europe,-52.12,165.22,53.54,79.27,46.42,53.57,78.47,33.59,Online
2026-04-03T11:20:00Z,GS-06,Tanegashima,Asia Pacific,-62.39,168.57,53.93,67.59,49.56,64.57,49.18,36.19,Online
2026-04-03T11:25:00Z,GS-01,Geneva Prime,Europe,-64.72,174.31,53.28,39.2,49.83,61.99,81.38,32.97,Online
2026-04-03T11:25:00Z,GS-06,Tanegashima,Asia Pacific,-60.52,170.23,53.96,125.25,47.21,64.88,70.73,33.42,Online
2026-04-03T11:30:00Z,GS-01,Geneva Prime,Europe,-77.3,171.76,47.27,82.29,44.02,64.51,69.25,34.47,Online
2026-04-03T11:30:00Z,GS-06,Tanegashima,Asia Pacific,-92.7,172.39,50.56,63.75,42.75,70.21,94.85,33.98,Online
2026-04-03T11:35:00Z,GS-01,Geneva Prime,Europe,-60.29,172.32,52.18,112.82,28.38,64.74,64.46,35.2,Online
2026-04-03T11:35:00Z,GS-06,Tanegashima,Asia Pacific,-45.58,170.4,52.1,74.33,23.25,51.74,177.65,34.88,Online
2026-04-03T11:40:00Z,GS-01,Geneva Prime,Europe,-31.24,176.66,51.13,88.55,52.06,63.5,56.91,31.71,Online
2026-04-03T11:40:00Z,GS-06,Tanegashima,Asia Pacific,-30.0,174.72,51.96,103.4,42.09,60.98,131.48,33.79,Online
2026-04-03T11:45:00Z,GS-01,Geneva Prime,Europe,-77.44,175.93,51.03,142.72,59.05,60.86,28.85,32.15,Online
2026-04-03T11:45:00Z,GS-06,Tanegashima,Asia Pacific,-59.77,176.92,51.21,85.59,37.89,59.81,10.0,32.34,Online
2026-04-03T11:50:00Z,GS-01,Geneva Prime,Europe,-69.41,179.92,49.68,105.41,47.72,70.38,130.5,33.91,Online
2026-04-03T11:50:00Z,GS-06,Tanegashima,Asia Pacific,-67.13,176.17,50.83,86.98,51.64,63.36,103.67,35.88,Online
2026-04-03T11:55:00Z,GS-01,Geneva Prime,Europe,-32.06,179.0,52.85,89.45,59.22,68.49,120.34,34.14,Online
2026-04-03T11:55:00Z,GS-06,Tanegashima,Asia Pacific,-70.03,175.96,50.57,145.99,41.28,66.28,113.76,33.57,Online
2026-04-03T12:00:00Z,GS-01,Geneva Prime,Europe,-40.25,174.18,47.55,72.53,35.16,62.69,91.6,34.59,Online
2026-04-03T12:00:00Z,GS-06,Tanegashima,Asia Pacific,-51.06,178.1,47.56,111.89,37.44,47.44,118.85,36.09,Online
2026-04-03T12:05:00Z,GS-01,Geneva Prime,Europe,-36.64,181.62,50.6,141.1,37.3,68.89,91.02,35.37,Online
2026-04-03T12:05:00Z,GS-06,Tanegashima,Asia Pacific,-57.21,183.84,49.79,55.48,62.42,52.42,130.12,33.86,Online
2026-04-03T12:10:00Z,GS-01,Geneva Prime,Europe,-42.36,184.77,49.55,115.26,50.07,43.89,84.73,32.32,Online
2026-04-03T12:10:00Z,GS-06,Tanegashima,Asia Pacific,-57.43,180.21,46.32,148.15,57.83,59.97,87.39,33.62,Offline
2026-04-03T12:15:00Z,GS-01,Geneva Prime,Europe,-51.45,182.4,50.03,92.41,39.96,60.17,56.35,34.48,Online
2026-04-03T12:15:00Z,GS-06,Tanegashima,Asia Pacific,-68.06,184.69,50.47,78.42,83.16,63.69,62.57,34.68,Online
2026-04-03T12:20:00Z,GS-01,Geneva Prime,Europe,-51.67,187.17,46.17,71.72,41.31,52.26,102.58,32.23,Online
2026-04-03T12:20:00Z,GS-06,Tanegashima,Asia Pacific,-30.0,187.59,47.41,126.02,25.36,80.0,56.39,33.8,Online
2026-04-03T12:25:00Z,GS-01,Geneva Prime,Europe,-87.84,187.22,44.52,103.05,38.47,51.38,47.83,34.3,Online
2026-04-03T12:25:00Z,GS-06,Tanegashima,Asia Pacific,-79.22,184.75,48.06,178.07,50.73,52.66,65.32,34.01,Online
2026-04-03T12:30:00Z,GS-01,Geneva Prime,Europe,-65.24,189.31,46.52,127.24,41.23,70.6,73.34,32.49,Online
2026-04-03T12:30:00Z,GS-06,Tanegashima,Asia Pacific,-30.0,183.85,44.61,81.19,75.1,74.45,139.76,33.45,Online
2026-04-03T12:35:00Z,GS-01,Geneva Prime,Europe,-30.0,189.49,47.39,105.39,44.41,57.99,71.61,34.84,Online
2026-04-03T12:35:00Z,GS-06,Tanegashima,Asia Pacific,-54.49,188.69,48.46,11.0,51.12,65.74,125.88,33.83,Online
2026-04-03T12:40:00Z,GS-01,Geneva Prime,Europe,-56.88,191.97,47.77,90.98,48.2,73.43,10.0,32.87,Online
2026-04-03T12:40:00Z,GS-06,Tanegashima,Asia Pacific,-38.01,192.19,45.84,86.54,34.42,55.27,141.92,32.97,Online
2026-04-03T12:45:00Z,GS-01,Geneva Prime,Europe,-58.48,189.74,45.83,83.84,43.83,46.53,15.47,33.9,Online
2026-04-03T12:45:00Z,GS-06,Tanegashima,Asia Pacific,-79.88,195.46,40.02,75.99,45.2,57.08,35.83,32.45,Online
2026-04-03T12:50:00Z,GS-01,Geneva Prime,Europe,-74.86,191.93,47.41,102.34,59.19,64.06,124.55,29.66,Online
2026-04-03T12:50:00Z,GS-06,Tanegashima,Asia Pacific,-64.57,195.11,42.36,152.87,62.81,56.25,59.87,32.34,Online
2026-04-03T12:55:00Z,GS-01,Geneva Prime,Europe,-69.44,191.28,43.73,56.32,86.67,65.02,13.55,36.15,Online
2026-04-03T12:55:00Z,GS-06,Tanegashima,Asia Pacific,-52.3,195.25,41.35,118.67,58.52,59.21,160.08,33.89,Maintenance
2026-04-03T13:00:00Z,GS-01,Geneva Prime,Europe,-42.89,195.59,43.41,49.86,49.45,54.12,46.14,36.41,Online
2026-04-03T13:00:00Z,GS-06,Tanegashima,Asia Pacific,-63.21,192.99,41.52,60.99,62.21,54.43,101.17,35.83,Online
2026-04-03T13:05:00Z,GS-01,Geneva Prime,Europe,-67.5,197.31,39.54,173.37,56.24,58.46,49.09,33.59,Online
2026-04-03T13:05:00Z,GS-06,Tanegashima,Asia Pacific,-65.1,200.16,39.15,104.04,44.78,59.06,75.66,33.59,Online
2026-04-03T13:10:00Z,GS-01,Geneva Prime,Europe,-46.9,198.72,41.82,8.98,48.6,46.75,105.85,35.93,Online
2026-04-03T13:10:00Z,GS-06,Tanegashima,Asia Pacific,-73.89,196.98,39.78,137.06,46.14,73.83,96.55,34.09,Online
2026-04-03T13:15:00Z,GS-01,Geneva Prime,Europe,-58.98,200.39,36.88,102.56,44.16,65.8,72.49,32.12,Online
2026-04-03T13:15:00Z,GS-06,Tanegashima,Asia Pacific,-59.89,196.58,36.51,121.81,51.95,63.74,132.12,32.68,Online
2026-04-03T13:20:00Z,GS-01,Geneva Prime,Europe,-81.47,199.86,39.04,74.73,44.04,55.11,10.0,32.98,Online
2026-04-03T13:20:00Z,GS-06,Tanegashima,Asia Pacific,-77.05,200.46,38.43,133.35,64.25,65.44,17.96,35.9,Online
2026-04-03T13:25:00Z,GS-01,Geneva Prime,Europe,-36.36,201.29,41.77,83.45,22.61,53.92,149.17,31.36,Degraded
2026-04-03T13:25:00Z,GS-06,Tanegashima,Asia Pacific,-60.01,201.32,38.1,86.69,45.87,55.5,23.12,33.91,Online
2026-04-03T13:30:00Z,GS-01,Geneva Prime,Europe,-43.9,204.24,36.9,62.46,41.59,72.54,105.82,34.6,Online
2026-04-03T13:30:00Z,GS-06,Tanegashima,Asia Pacific,-46.65,203.34,38.76,119.87,38.45,48.68,108.92,35.4,Online
2026-04-03T13:35:00Z,GS-01,Geneva Prime,Europe,-76.77,205.39,41.28,99.93,35.18,60.98,57.98,32.57,Offline
2026-04-03T13:35:00Z,GS-06,Tanegashima,Asia Pacific,-53.5,200.54,35.03,100.58,44.73,62.75,155.01,33.65,Online
2026-04-03T13:40:00Z,GS-01,Geneva Prime,Europe,-51.03,203.05,38.86,84.21,45.86,59.13,121.32,31.47,Online
2026-04-03T13:40:00Z,GS-06,Tanegashima,Asia Pacific,-94.25,204.57,38.26,104.57,59.79,63.5,57.45,29.95,Online
2026-04-03T13:45:00Z,GS-01,Geneva Prime,Europe,-63.56,208.31,35.95,100.85,50.06,51.88,104.93,35.84,Online
2026-04-03T13:45:00Z,GS-06,Tanegashima,Asia Pacific,-62.59,203.99,36.6,33.27,49.04,63.62,147.03,33.09,Online
2026-04-03T13:50:00Z,GS-01,Geneva Prime,Europe,-53.87,205.78,35.43,54.24,42.66,57.56,91.97,32.39,Online
2026-04-03T13:50:00Z,GS-06,Tanegashima,Asia Pacific,-58.75,206.83,35.48,102.41,45.49,66.09,75.17,32.8,Online
2026-04-03T13:55:00Z,GS-01,Geneva Prime,Europe,-62.71,207.32,34.85,160.93,34.05,57.77,64.5,32.89,Online
2026-04-03T13:55:00Z,GS-06,Tanegashima,Asia Pacific,-64.97,209.31,32.15,131.12,52.59,50.06,10.0,31.79,Online
2026-04-03T14:00:00Z,GS-01,Geneva Prime,Europe,-63.64,215.16,36.09,45.77,36.72,59.57,90.15,31.22,Online
2026-04-03T14:00:00Z,GS-06,Tanegashima,Asia Pacific,-62.02,208.56,32.79,107.79,54.29,66.73,102.98,32.45,Degraded
2026-04-03T14:05:00Z,GS-01,Geneva Prime,Europe,-49.28,211.87,34.7,81.65,39.04,60.59,177.59,33.58,Online
2026-04-03T14:05:00Z,GS-06,Tanegashima,Asia Pacific,-69.17,209.59,33.45,165.32,78.67,67.25,64.96,33.52,Online
2026-04-03T14:10:00Z,GS-01,Geneva Prime,Europe,-48.12,211.36,32.6,149.77,56.82,66.33,111.49,33.75,Online
2026-04-03T14:10:00Z,GS-06,Tanegashima,Asia Pacific,-30.0,212.59,35.04,56.47,35.1,50.39,130.96,29.23,Online
2026-04-03T14:15:00Z,GS-01,Geneva Prime,Europe,-66.03,207.76,31.67,85.27,61.62,63.17,46.67,34.59,Online
2026-04-03T14:15:00Z,GS-06,Tanegashima,Asia Pacific,-59.73,213.83,30.93,70.3,35.1,60.37,83.12,35.3,Online
2026-04-03T14:20:00Z,GS-01,Geneva Prime,Europe,-54.22,209.58,33.32,56.5,33.41,53.5,53.47,30.85,Online
2026-04-03T14:20:00Z,GS-06,Tanegashima,Asia Pacific,-56.95,212.18,33.51,167.11,29.05,57.72,10.0,32.46,Online
2026-04-03T14:25:00Z,GS-01,Geneva Prime,Europe,-50.36,217.69,32.42,126.68,75.55,73.7,59.1,30.66,Online
2026-04-03T14:25:00Z,GS-06,Tanegashima,Asia Pacific,-66.09,214.36,33.16,64.56,44.13,66.7,75.97,31.42,Online
2026-04-03T14:30:00Z,GS-01,Geneva Prime,Europe,-42.38,213.74,31.08,98.75,45.19,61.44,104.42,32.71,Online
2026-04-03T14:30:00Z,GS-06,Tanegashima,Asia Pacific,-65.52,216.68,30.51,123.63,37.24,66.77,80.76,31.98,Online
2026-04-03T14:35:00Z,GS-01,Geneva Prime,Europe,-50.72,217.3,32.5,106.38,37.84,64.23,101.86,34.42,Online
2026-04-03T14:35:00Z,GS-06,Tanegashima,Asia Pacific,-45.51,219.73,28.97,173.46,28.16,67.59,97.25,30.92,Online
2026-04-03T14:40:00Z,GS-01,Geneva Prime,Europe,-61.86,219.84,33.33,78.6,41.86,41.31,149.39,30.99,Online
2026-04-03T14:40:00Z,GS-06,Tanegashima,Asia Pacific,-55.1,219.8,30.52,124.3,65.06,62.01,106.2,33.09,Online
2026-04-03T14:45:00Z,GS-01,Geneva Prime,Europe,-44.74,220.32,32.37,133.31,57.99,54.72,73.27,32.87,Online
2026-04-03T14:45:00Z,GS-06,Tanegashima,Asia Pacific,-80.56,224.44,30.2,108.52,38.08,49.38,55.84,32.84,Online
2026-04-03T14:50:00Z,GS-01,Geneva Prime,Europe,-49.9,222.82,30.43,89.89,50.95,71.86,108.19,33.64,Online
2026-04-03T14:50:00Z,GS-06,Tanegashima,Asia Pacific,-55.59,219.49,27.64,113.65,44.87,63.52,147.06,33.51,Maintenance
2026-04-03T14:55:00Z,GS-01,Geneva Prime,Europe,-41.12,223.94,27.64,98.26,35.34,72.47,111.62,33.11,Online
2026-04-03T14:55:00Z,GS-06,Tanegashima,Asia Pacific,-41.46,219.71,30.43,60.68,44.91,57.51,106.47,32.68,Online
2026-04-03T15:00:00Z,GS-01,Geneva Prime,Europe,-39.82,223.8,30.21,104.87,25.38,52.65,74.0,33.91,Online
2026-04-03T15:00:00Z,GS-06,Tanegashima,Asia Pacific,-53.04,222.66,28.51,160.53,46.33,57.38,99.67,33.39,Online
2026-04-03T15:05:00Z,GS-01,Geneva Prime,Europe,-66.84,227.26,27.67,121.58,47.04,63.86,49.63,30.92,Online
2026-04-03T15:05:00Z,GS-06,Tanegashima,Asia Pacific,-45.82,226.09,28.9,90.81,55.78,55.14,74.58,33.33,Online
2026-04-03T15:10:00Z,GS-01,Geneva Prime,Europe,-42.41,226.45,31.8,109.4,32.48,62.95,64.68,32.7,Online
2026-04-03T15:10:00Z,GS-06,Tanegashima,Asia Pacific,-60.64,227.65,26.06,129.7,31.13,51.13,94.69,34.46,Online
